CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
24 DE NOVIEMBRE;1200;38.0;65000;1710.5;2;30;LATERAL;;;0;;;SAN CRISTOBAL;3;-58.410206405842715;-34.6247401217408
24 DE NOVIEMBRE;1200;50.0;120000;2400.0;3;9;contrafrente;;si;1;si;si;SAN CRISTOBAL;3;-58.410206405842715;-34.6247401217408
24 DE NOVIEMBRE;1200;53.0;115000;2169.8;3;9;;;SI;1;SI;BALCON;SAN CRISTOBAL;3;-58.410206405842715;-34.6247401217408
24 DE NOVIEMBRE;1600;63.0;99000;1571.4;3;;;;;0;;;PARQUE PATRICIOS;4;-58.409706242301752;-34.629873220953606
24 DE NOVIEMBRE;2000;48.0;95000;1979.2;0;50;FRENTE;;;1;;BALCON;PARQUE PATRICIOS;4;-58.409183960281119;-34.634709742741201
24 DE NOVIEMBRE;2200;47.0;58000;1234.0;0;97;;;;1;;;PARQUE PATRICIOS;4;-58.408978854048087;-34.636660939064932
25 DE MAYO;200;130.0;230000;1769.2;0;99;FRENTE;;;2;;;SAN NICOLAS;1;-58.371093987485175;-34.605412938596629
25 DE MAYO;800;44.0;88000;2000.0;0;30;CONTRAFRENTE;;;0;;;SAN NICOLAS;1;-58.371640998572374;-34.598452963180634
25 DE MAYO;800;134.0;390000;2910.4;0;80;CONTRAFRENTE;SI;;2;;BALCON;SAN NICOLAS;1;-58.371640998572374;-34.598452963180634
3 DE FEBRERO;326;326.0;790000;2423.3;5;35;;SI;SI;0;SI;;PALERMO;14;-58.440479956886051;-34.570766662707413
3 DE FEBRERO;900;49.0;126000;2571.4;2;;;;;0;;;PALERMO;14;-58.441828522580238;-34.569970638924637
3 DE FEBRERO;900;56.0;126000;2250.0;2;;FRENTE;;;0;;TERRAZA;PALERMO;14;-58.441828522580238;-34.569970638924637
3 DE FEBRERO;900;62.0;202000;3258.1;2;;;;SI;1;;BALCON;PALERMO;14;-58.441828522580238;-34.569970638924637
3 DE FEBRERO;900;81.0;202000;2493.8;2;;;;;0;;;PALERMO;14;-58.441828522580238;-34.569970638924637
3 DE FEBRERO;900;153.0;355000;2320.3;3;20;FRENTE;SI;SI;2;;;PALERMO;14;-58.441828522580238;-34.569970638924637
3 DE FEBRERO;900;186.0;480000;2580.6;4;18;FRENTE;SI;SI;2;SI;;PALERMO;14;-58.441828522580238;-34.569970638924637
3 DE FEBRERO;900;190.0;498000;2621.1;5;15;;SI;;0;;;PALERMO;14;-58.441828522580238;-34.569970638924637
3 DE FEBRERO;900;206.0;550000;2669.9;5;33;FRENTE;SI;;2;SI;;PALERMO;14;-58.441828522580238;-34.569970638924637
3 DE FEBRERO;1000;64.0;250000;3906.3;3;A ESTRENAR;FRENTE;;SI;2;;BALCON;PALERMO;14;-58.443065135196051;-34.569417731542039
3 DE FEBRERO;1200;130.0;315000;2423.1;3;45;frente;si;si;3;si;si;PALERMO;14;-58.444535532388208;-34.568314284772022
3 DE FEBRERO;1200;174.0;490000;2816.1;4;35;FRENTE;SI;SI;2;;BALCON;PALERMO;14;-58.444535532388208;-34.568314284772022
3 DE FEBRERO;1200;300.0;880000;2933.3;5;25;frente;si;si;2;si;si;PALERMO;14;-58.444535532388208;-34.568314284772022
3 DE FEBRERO;1300;122.0;260000;2131.1;0;50;FRENTE;SI;;1;SI;;PALERMO;14;-58.445532028868072;-34.567158243145506
3 DE FEBRERO;1300;128.0;350000;2734.4;4;40;FRENTE;SI;SI;3;SI;BALCON;PALERMO;14;-58.445532028868072;-34.567158243145506
3 DE FEBRERO;1400;175.0;530000;3028.6;5;;;SI;SI;3;SI;;PALERMO;14;-58.446534712767289;-34.565981571857002
3 DE FEBRERO;1400;180.0;470000;2611.1;5;40;FRENTE;;;0;SI;;PALERMO;14;-58.446534712767289;-34.565981571857002
3 DE FEBRERO;1400;285.0;980000;3438.6;5;20;;SI;SI;4;SI;BALCON TERRAZA;PALERMO;14;-58.446534712767289;-34.565981571857002
3 DE FEBRERO;1400;307.0;1150000;3745.9;5;36;;;SI;3;SI;;PALERMO;14;-58.446534712767289;-34.565981571857002
3 DE FEBRERO;1400;348.0;1150000;3304.6;5;36;;SI;SI;2;SI;TERRAZA;PALERMO;14;-58.446534712767289;-34.565981571857002
3 DE FEBRERO;1500;220.0;750000;3409.1;4;20;FRENTE;SI;SI;4;SI;TERRAZA;BELGRANO;13;-58.44734621909484;-34.565030269169327
3 DE FEBRERO;1600;230.0;980000;4260.9;5;20;;SI;SI;0;SI;TERRAZA;BELGRANO;13;-58.448131933523818;-34.564110472625721
3 DE FEBRERO;1600;330.0;910000;2757.6;5;27;;SI;SI;3;SI;;BELGRANO;13;-58.448131933523818;-34.564110472625721
3 DE FEBRERO;1700;171.0;620000;3625.7;5;34;;;SI;3;;;BELGRANO;13;-58.448927571742438;-34.563178959609409
3 DE FEBRERO;1700;187.0;510000;2727.3;5;35;FRENTE;SI;;2;SI;;BELGRANO;13;-58.448927571742438;-34.563178959609409
3 DE FEBRERO;1700;360.0;800000;2222.2;5;20;FRENTE;SI;SI;4;SI;;BELGRANO;13;-58.448927571742438;-34.563178959609409
3 DE FEBRERO;1800;60.0;145000;2416.7;4;57;FRENTE;;;1;;BALCON;BELGRANO;13;-58.449738836779467;-34.562235865656639
3 DE FEBRERO;1800;135.0;360000;2666.7;4;35;FRENTE;SI;SI;2;SI;BALCON;BELGRANO;13;-58.449738836779467;-34.562235865656639
3 de FEBRERO;1900;24.0;70000;2916.7;1;60;FRENTE;;;1;;;BELGRANO;13;-58.450556837104159;-34.561293859051126
3 DE FEBRERO;1900;45.0;98000;2177.8;2;70;;;;0;;;BELGRANO;13;-58.450556837104159;-34.561293859051126
3 DE FEBRERO;1900;198.0;580000;2929.3;4;25;CONTRAFRENTE;;;2;;;BELGRANO;13;-58.450556837104159;-34.561293859051126
3 DE FEBRERO;1900;230.0;540000;2347.8;5;20;FRENTE;SI;;4;SI;;BELGRANO;13;-58.450556837104159;-34.561293859051126
3 DE FEBRERO;2000;247.0;400000;1619.4;5;40;FRENTE;;SI;0;;;BELGRANO;13;-58.451373221525813;-34.560355064606384
3 DE FEBRERO;2000;278.0;805000;2895.7;5;30;FRENTE;SI;SI;2;SI;TERRAZA;BELGRANO;13;-58.451373221525813;-34.560355064606384
3 DE FEBRERO;2100;145.0;400000;2758.6;0;17;FRENTE;SI;SI;4;;BALCON;BELGRANO;13;-58.452191215715054;-34.559412250196694
3 DE FEBRERO;2200;28.0;69000;2464.3;2;;;;;0;;;BELGRANO;13;-58.453016903677444;-34.558451578081893
3 DE FEBRERO;2200;82.0;155000;1890.2;4;;;;;1;SI;BALCON;BELGRANO;13;-58.453016903677444;-34.558451578081893
3 DE FEBRERO;2300;33.0;99000;3000.0;0;8;FRENTE;;;0;;TERRAZA;BELGRANO;13;-58.453811079851626;-34.557527504146655
3 DE FEBRERO;2300;38.0;88000;2315.8;1;3;FRENTE;;;0;;;BELGRANO;13;-58.453811079851626;-34.557527504146655
3 DE FEBRERO;2400;55.0;158500;2881.8;3;30;FRENTE;;SI;1;SI;BALCON;BELGRANO;13;-58.454622771923248;-34.556586353748955
3 DE FEBRERO;2400;62.0;219500;3540.3;3;8;FRENTE;;SI;2;;TERRAZA;BELGRANO;13;-58.454622771923248;-34.556586353748955
3 DE FEBRERO;2400;68.0;220000;3235.3;3;;FRENTE;;SI;2;;TERRAZA;BELGRANO;13;-58.454622771923248;-34.556586353748955
3 DE FEBRERO;2400;88.0;220000;2500.0;3;;FRENTE;;;2;;;BELGRANO;13;-58.454622771923248;-34.556586353748955
3 DE FEBRERO;2400;109.0;240000;2201.8;4;15;FRENTE;;;0;;;BELGRANO;13;-58.454622771923248;-34.556586353748955
3 DE FEBRERO;2500;37.0;75000;2027.0;1;;CONTRAFRENTE;;;0;;;BELGRANO;13;-58.455428649438453;-34.55565415487321
3 DE FEBRERO;2500;66.0;180000;2727.3;1;;CONTRAFRENTE;;SI;2;;TERRAZA;BELGRANO;13;-58.455428649438453;-34.55565415487321
3 DE FEBRERO;2500;80.0;179500;2243.8;0;;;;;0;;;BELGRANO;13;-58.455428649438453;-34.55565415487321
3 DE FEBRERO;2700;38.0;90000;2368.4;0;A ESTRENAR;FRENTE;;SI;1;;BALCON;BELGRANO;13;-58.456941493142196;-34.553890468227408
3 DE FEBRERO;2700;41.0;119000;2902.4;1;;FRENTE;;;0;;;BELGRANO;13;-58.456941493142196;-34.553890468227408
3 DE FEBRERO;2700;43.0;92500;2151.2;1;;;;;0;;;BELGRANO;13;-58.456941493142196;-34.553890468227408
3 DE FEBRERO;2700;50.0;93600;1872.0;1;;FRENTE;;;0;;;BELGRANO;13;-58.456941493142196;-34.553890468227408
3 DE FEBRERO;2700;51.0;140000;2745.1;1;1;CONTRAFRENTE;;;1;;BALCON;BELGRANO;13;-58.456941493142196;-34.553890468227408
3 DE FEBRERO;2700;65.0;140000;2153.8;2;;CONTRAFRENTE;;;0;;;BELGRANO;13;-58.456941493142196;-34.553890468227408
3 DE FEBRERO;2700;70.0;130000;1857.1;2;;FRENTE;;;0;;TERRAZA;BELGRANO;13;-58.456941493142196;-34.553890468227408
3 DE FEBRERO;2700;71.0;139360;1962.8;2;;CONTRAFRENTE;;;0;;;BELGRANO;13;-58.456941493142196;-34.553890468227408
3 DE FEBRERO;2700;81.0;145600;1797.5;2;;CONTRAFRENTE;;;0;;;BELGRANO;13;-58.456941493142196;-34.553890468227408
3 DE FEBRERO;2700;100.0;222000;2220.0;3;;FRENTE;;;0;;;BELGRANO;13;-58.456941493142196;-34.553890468227408
3 DE FEBRERO;2800;23.0;62000;2695.7;1;35;LATERAL;;;0;;;BELGRANO;13;-58.457706756475091;-34.552998243119063
3 DE FEBRERO;2800;77.0;185283;2406.3;3;;FRENTE;SI;;0;;;BELGRANO;13;-58.457706756475091;-34.552998243119063
3 DE FEBRERO;2800;80.0;270000;3375.0;0;5;CONTRAFRENTE;SI;SI;2;SI;BALCON;BELGRANO;13;-58.457706756475091;-34.552998243119063
3 DE FEBRERO;2800;85.0;204442;2405.2;3;;FRENTE;SI;;0;;;BELGRANO;13;-58.457706756475091;-34.552998243119063
3 DE FEBRERO;2800;127.0;333788;2628.3;3;;CONTRAFRENTE;;;0;;;BELGRANO;13;-58.457706756475091;-34.552998243119063
3 DE FEBRERO;2800;165.0;493488;2990.8;4;;FRENTE;SI;;0;;;BELGRANO;13;-58.457706756475091;-34.552998243119063
3 DE FEBRERO;2800;290.0;527000;1817.2;4;;FRENTE;SI;;0;;TERRAZA;BELGRANO;13;-58.457706756475091;-34.552998243119063
3 DE FEBRERO;3200;61.0;174000;2852.5;0;35;;SI;;1;SI;PATIO;NUÑEZ;13;-58.460210138957692;-34.549241921608903
3 DE FEBRERO;3600;28.0;67000;2392.9;0;20;FRENTE;;;1;;BALCON;NUÑEZ;13;-58.462497132699525;-34.546127239980976
3 DE FEBRERO;3600;125.0;370000;2960.0;0;35;CONTRAFRENTE;SI;SI;2;;TERRAZA;NUÑEZ;13;-58.462497132699525;-34.546127239980976
3 DE FEBRERO;3800;56.0;115000;2053.6;0;;;;;1;;;NUÑEZ;13;-58.46365896819438;-34.544546504127801
3 DE FEBRERO;4200;180.0;480000;2666.7;0;;;;SI;1;SI;TERRAZA;NUÑEZ;13;-58.465766336755927;-34.54169085655991
3 DE FEBRERO;4500;95.0;235000;2473.7;0;A ESTRENAR;FRENTE;;SI;2;;;NUÑEZ;13;-58.467451009256941;-34.539410830722758
ACEVEDO;100;50.0;99000;1980.0;3;35;FRENTE;;;1;;TERRAZA;VILLA CRESPO;15;-58.443931035000858;-34.600541867874263
ACEVEDO;100;130.0;195000;1500.0;4;;;;SI;2;SI;BALCON;VILLA CRESPO;15;-58.443931035000858;-34.600541867874263
ACEVEDO;200;38.0;85000;2236.8;0;A ESTRENAR;FRENTE;;;0;;BALCON;VILLA CRESPO;15;-58.442919064761263;-34.599714547559799
ACEVEDO;200;46.0;125000;2717.4;2;A ESTRENAR;FRENTE;;;1;;;VILLA CRESPO;15;-58.442919064761263;-34.599714547559799
ACEVEDO;300;90.0;168000;1866.7;4;40;frente;;;1;si;si;VILLA CRESPO;15;-58.441885858340314;-34.598873393104967
ACEVEDO;500;40.0;85000;2125.0;0;50;INTERNO;SI;;0;;;VILLA CRESPO;15;-58.439487006390863;-34.597170329463687
ACEVEDO;600;65.0;195000;3000.0;3;4;frente;si;si;1;si;si;VILLA CRESPO;15;-58.438476450897817;-34.596523871841441
ACEVEDO;700;45.0;102000;2266.7;1;;frente;;;1;;si;VILLA CRESPO;15;-58.437400704233497;-34.595835680219977
ACHA, MARIANO, Gral.;1000;30.0;105000;3500.0;2;4;LATERAL;;;0;;;VILLA ORTUZAR;15;-58.472208956322433;-34.583801344099811
ACHA, MARIANO, Gral.;1000;44.0;128000;2909.1;2;4;CONTRAFRENTE;;;0;SI;;VILLA ORTUZAR;15;-58.472208956322433;-34.583801344099811
ACHA, MARIANO, Gral.;1000;52.0;155000;2980.8;2;2;FRENTE;;;2;SI;;VILLA ORTUZAR;15;-58.472208956322433;-34.583801344099811
ACHA, MARIANO, Gral.;1000;63.0;181000;2873.0;3;4;FRENTE;;;2;;;VILLA ORTUZAR;15;-58.472208956322433;-34.583801344099811
ACHA, MARIANO, Gral.;1000;68.0;168000;2470.6;3;;FRENTE;;;2;SI;;VILLA ORTUZAR;15;-58.472208956322433;-34.583801344099811
ACHA, MARIANO, Gral.;1000;73.0;190000;2602.7;3;3;FRENTE;;;2;;;VILLA ORTUZAR;15;-58.472208956322433;-34.583801344099811
