CALLE;NUMERO;M2;DOLARES;U_S_M2;AMBIENTES;ANTIGUEDAD;ORIENT;BAULERA;COCHERA;BAÑOS;LAVADERO;TERRAZA;BARRIO;COMUNA;LON;LAT
11 DE SEPTIEMBRE DE 1888;4200;42.0;103500;2464.3;1;A ESTRENAR;FRENTE;;SI;1;;BALCON;NUÑEZ;13;-58.464546488548748;-34.541074647000436
11 DE SEPTIEMBRE DE 1888;4200;52.0;200000;3846.2;2;;FRENTE;;SI;2;;BALCON TERRAZA;NUÑEZ;13;-58.464546488548748;-34.541074647000436
11 DE SEPTIEMBRE DE 1888;4700;54.0;110000;2037.0;3;;FRENTE;;;1;SI;;NUÑEZ;13;-58.467414800421167;-34.537268518972738
11 DE SEPTIEMBRE DE 1888;2100;144.9;295000;2035.3;4;16;CONTRAFRENTE;SI;SI;2;SI;BALCON;BELGRANO;13;-58.45117379243181;-34.558763318513719
11 DE SEPTIEMBRE DE 1888;2700;39.0;75000;1923.1;1;A ESTRENAR;CONTRAFRENTE;SI;;1;;BALCON;BELGRANO;13;-58.455626942116282;-34.553169236899983
11 DE SEPTIEMBRE DE 1888;2800;46.0;105000;2282.6;1;2;CONTRAFRENTE;;SI;1;;BALCON TERRAZA;BELGRANO;13;-58.456335317108504;-34.552274265745652
11 DE SEPTIEMBRE DE 1888;1700;147.0;295000;2006.8;4;38;FRENTE;SI;;2;;BALCON;BELGRANO;13;-58.447757661704735;-34.562490785019627
11 DE SEPTIEMBRE DE 1888;2100;37.0;72000;1945.9;1;30;FRENTE;;;0;;;BELGRANO;13;-58.45117379243181;-34.558763318513719
11 DE SEPTIEMBRE DE 1888;2500;58.0;115000;1982.8;2;1;FRENTE;;;1;;BALCON;BELGRANO;13;-58.454158331643647;-34.554883124719431
11 DE SEPTIEMBRE DE 1888;2700;120.0;235000;1958.3;3;A ESTRENAR;FRENTE;;;2;;;BELGRANO;13;-58.455626942116282;-34.553169236899983
11 DE SEPTIEMBRE DE 1888;2600;60.0;139000;2316.7;3;9;;;SI;2;SI;BALCON;BELGRANO;13;-58.454890698301071;-34.554028674672296
11 DE SEPTIEMBRE DE 1888;2600;105.0;198000;1885.7;3;14;;;;0;;BALCON TERRAZA;BELGRANO;13;-58.454890698301071;-34.554028674672296
11 DE SEPTIEMBRE DE 1888;2100;58.0;75000;1293.1;3;38;CONTRAFRENTE;;;0;;;BELGRANO;13;-58.45117379243181;-34.558763318513719
11 DE SEPTIEMBRE DE 1888;2100;114.0;235000;2061.4;3;15;CONTRAFRENTE;SI;;2;;;BELGRANO;13;-58.45117379243181;-34.558763318513719
11 DE SEPTIEMBRE DE 1888;2800;50.0;120000;2400.0;3;25;CONTRAFRENTE;;;0;;;BELGRANO;13;-58.456335317108504;-34.552274265745652
11 DE SEPTIEMBRE DE 1888;800;86.0;230000;2674.4;3;10;FRENTE;;SI;3;;;PALERMO;14;-58.440033496033436;-34.570114440194168
11 DE SEPTIEMBRE DE 1888;900;222.0;425000;1914.4;5;29;FRENTE;SI;SI;3;SI;;PALERMO;14;-58.441096469127181;-34.569290264943518
11 DE SEPTIEMBRE DE 1888;900;255.0;770000;3019.6;4;15;FRENTE;SI;SI;4;SI;TERRAZA;PALERMO;14;-58.441096469127181;-34.569290264943518
11 DE SEPTIEMBRE DE 1888;1100;170.0;240000;1411.8;3;;FRENTE;SI;SI;0;SI;;PALERMO;14;-58.442848094815353;-34.567915760509948
11 DE SEPTIEMBRE DE 1888;1500;390.0;1150000;2948.7;5;20;FRENTE;SI;SI;4;SI;;BELGRANO;13;-58.446164316583662;-34.564353156638944
11 DE SEPTIEMBRE DE 1888;1700;323.0;640000;1981.4;5;30;FRENTE;SI;SI;3;SI;;BELGRANO;13;-58.447757661704735;-34.562490785019627
11 DE SEPTIEMBRE DE 1888;2100;36.0;82000;2277.8;2;30;FRENTE;;SI;0;;;BELGRANO;13;-58.45117379243181;-34.558763318513719
11 DE SEPTIEMBRE DE 1888;2200;47.0;69500;1478.7;1;20;FRENTE;;;0;;;BELGRANO;13;-58.451846706869297;-34.557758060899914
11 DE SEPTIEMBRE DE 1888;2200;51.0;80000;1568.6;2;35;FRENTE;;;0;;;BELGRANO;13;-58.451846706869297;-34.557758060899914
11 DE SEPTIEMBRE DE 1888;2900;87.0;149000;1712.6;3;25;FRENTE;;;0;;;NUÑEZ;13;-58.457136021164672;-34.551182019245125
11 DE SEPTIEMBRE DE 1888;1700;56.0;145000;2589.3;3;25;LATERAL;;;0;;;BELGRANO;13;-58.447757661704735;-34.562490785019627
14 DE JULIO;1331;140.0;137000;978.6;4;30;FRENTE;;SI;2;SI;TERRAZA;VILLA ORTUZAR;15;-58.462391928968174;-34.577797645632927
14 DE JULIO;1300;60.5;99500;1644.6;4;;CONTRAFRENTE;;;1;SI;;VILLA ORTUZAR;15;-58.461601006340089;-34.578315273905488
14 DE JULIO;866;42.0;85000;2023.8;2;3;;SI;;1;SI;BALCON;VILLA ORTUZAR;15;-58.461812027387417;-34.583300900756917
14 DE JULIO;1300;203.0;123900;610.3;4;39;FRENTE;;;2;SI;;VILLA ORTUZAR;15;-58.461601006340089;-34.578315273905488
15 DE NOVIEMBRE DE 1889;2500;41.0;55000;1341.5;2;40;LATERAL;;;1;;;PARQUE PATRICIOS;4;-58.398305025537063;-34.633253049424852
15 DE NOVIEMBRE DE 1889;1700;110.0;125000;1136.4;4;8;LATERAL;SI;SI;2;SI;BALCON;CONSTITUCION;1;-58.389020735367367;-34.631291794464843
15 DE NOVIEMBRE DE 1889;1600;50.0;75000;1500.0;3;45;;;;1;SI;;CONSTITUCION;1;-58.387795344304038;-34.631184165069548
15 DE NOVIEMBRE DE 1889;1700;100.0;110000;1100.0;4;9;FRENTE;SI;SI;1;;BALCON;CONSTITUCION;1;-58.389020735367367;-34.631291794464843
15 DE NOVIEMBRE DE 1889;2600;60.0;90000;1500.0;3;35;FRENTE;;;1;SI;;PARQUE PATRICIOS;4;-58.399707619571601;-34.633588167812569
1ro DE MAYO;1800;56.0;76000;1357.1;2;;CONTRAFRENTE;;;0;;;NUEVA POMPEYA;4;-58.432356736819706;-34.646565961959318
20 DE SETIEMBRE;300;110.0;119000;1081.8;4;40;FRENTE;;;2;;BALCON;BOCA;4;-58.362574319647855;-34.629372820507882
24 DE NOVIEMBRE;1600;33.0;47900;1451.5;2;20;FRENTE;;;1;;;SAN CRISTOBAL;3;-58.410032652394186;-34.629891561232277
24 DE NOVIEMBRE;2200;70.0;59000;842.9;3;65;LATERAL;;;1;;;PARQUE PATRICIOS;4;-58.409305257607762;-34.636679677693422
24 DE NOVIEMBRE;100;60.0;67000;1116.7;2;;;;;1;;;BALVANERA;3;-58.411845771707981;-34.611828624737043
24 DE NOVIEMBRE;100;82.0;92000;1122.0;4;A ESTRENAR;;;;1;;;BALVANERA;3;-58.411845771707981;-34.611828624737043
24 DE NOVIEMBRE;1000;55.0;78000;1418.2;2;;;;;0;;;SAN CRISTOBAL;3;-58.410755017404405;-34.622682823747077
24 DE NOVIEMBRE;200;80.0;107000;1337.5;4;35;FRENTE;;;0;;;BALVANERA;3;-58.41162867562057;-34.613028741303076
24 DE NOVIEMBRE;800;35.0;48000;1371.4;2;60;FRENTE;;;0;SI;;BALVANERA;3;-58.410978248939934;-34.620323946643452
24 DE NOVIEMBRE;1200;80.0;118000;1475.0;3;45;FRENTE;;;0;;TERRAZA;SAN CRISTOBAL;3;-58.410532362572809;-34.624763132803231
24 DE NOVIEMBRE;500;78.0;95000;1217.9;4;50;FRENTE;;;1;;BALCON;BALVANERA;3;-58.411168155996769;-34.616608036021482
25 DE MAYO;700;150.0;250000;1666.7;3;;FRENTE;SI;;0;;PATIO;SAN NICOLAS;1;-58.371226130044839;-34.59956615950771
25 DE MAYO;700;33.0;65000;1969.7;2;38;LATERAL;;;1;SI;;SAN NICOLAS;1;-58.371226130044839;-34.59956615950771
25 DE MAYO;700;60.0;89500;1491.7;2;30;CONTRAFRENTE;;;1;SI;PATIO;SAN NICOLAS;1;-58.371226130044839;-34.59956615950771
25 DE MAYO;600;137.0;230000;1678.8;5;60;CONTRAFRENTE;;;0;;;SAN NICOLAS;1;-58.371105693666863;-34.600731856661675
3 DE FEBRERO;3400;93.0;299000;3215.1;3;25;CONTRAFRENTE;SI;SI;0;SI;BALCON;NUÑEZ;13;-58.461063123894192;-34.547559295309966
3 DE FEBRERO;1200;213.0;495000;2323.9;5;4;FRENTE;;SI;3;SI;BALCON;PALERMO;14;-58.44431551750381;-34.568114257499552
3 DE FEBRERO;4200;246.0;385000;1565.0;3;5;FRENTE;SI;SI;0;SI;;NUÑEZ;13;-58.465487498283501;-34.541549798534682
3 DE FEBRERO;4700;96.0;181000;1885.4;3;20;FRENTE;SI;SI;1;SI;BALCON;NUÑEZ;13;-58.468326238800927;-34.537720701881888
3 DE FEBRERO;2900;85.0;200000;2352.9;3;A ESTRENAR;CONTRAFRENTE;;SI;0;SI;BALCON TERRAZA;NUÑEZ;13;-58.458052403942347;-34.551659304490592
3 DE FEBRERO;2800;76.0;160000;2105.3;4;20;FRENTE;;;1;SI;BALCON;BELGRANO;13;-58.457440197710127;-34.552841730345889
3 DE FEBRERO;3600;56.0;115000;2053.6;2;A ESTRENAR;FRENTE;;SI;0;;BALCON TERRAZA;NUÑEZ;13;-58.462217805656756;-34.545986825306152
3 DE FEBRERO;3600;115.0;260000;2260.9;4;;FRENTE;SI;SI;2;;BALCON TERRAZA;NUÑEZ;13;-58.462217805656756;-34.545986825306152
3 DE FEBRERO;3800;55.0;89000;1618.2;3;50;FRENTE;;;1;SI;PATIO;NUÑEZ;13;-58.463379723522976;-34.544405984473585
3 DE FEBRERO;4600;102.0;205000;2009.8;3;30;FRENTE;;SI;2;;BALCON;NUÑEZ;13;-58.467745432744024;-34.538495840572843
3 DE FEBRERO;3800;43.0;67000;1558.1;2;35;LATERAL;;;0;;;NUÑEZ;13;-58.463379723522976;-34.544405984473585
3 DE FEBRERO;2200;56.0;126000;2250.0;2;A ESTRENAR;CONTRAFRENTE;;;0;;;BELGRANO;13;-58.452750493806988;-34.558294871778628
3 DE FEBRERO;1000;60.0;133000;2216.7;2;A ESTRENAR;;;;1;;BALCON;PALERMO;14;-58.442857990341132;-34.569208510237488
3 DE FEBRERO;1300;125.0;290000;2320.0;3;;;;;0;;;PALERMO;14;-58.445264832352592;-34.567002423781055
3 DE FEBRERO;2200;100.0;150000;1500.0;4;50;CONTRAFRENTE;;;0;SI;;BELGRANO;13;-58.452750493806988;-34.558294871778628
3 DE FEBRERO;700;196.0;260000;1326.5;4;30;FRENTE;SI;SI;2;;;PALERMO;14;-58.440864405392247;-34.570678386251316
3 DE FEBRERO;1000;100.0;220000;2200.0;4;30;FRENTE;;;2;SI;;PALERMO;14;-58.442857990341132;-34.569208510237488
3 DE FEBRERO;1400;295.0;780000;2644.1;5;14;FRENTE;SI;SI;3;SI;;PALERMO;14;-58.44626751286178;-34.565825760855518
3 DE FEBRERO;1700;147.0;375000;2551.0;4;28;FRENTE;;;0;;;BELGRANO;13;-58.44866059220633;-34.563022900726295
3 DE FEBRERO;1900;35.0;83000;2371.4;2;50;FRENTE;;;0;;;BELGRANO;13;-58.450291469780502;-34.561135936352443
3 DE FEBRERO;1900;212.0;460000;2169.8;5;25;FRENTE;SI;SI;3;SI;;BELGRANO;13;-58.450291469780502;-34.561135936352443
3 DE FEBRERO;2300;116.0;295000;2543.1;4;;FRENTE;SI;SI;4;SI;;BELGRANO;13;-58.453544675788123;-34.55737079448992
3 DE FEBRERO;2500;66.0;126800;1921.2;2;5;FRENTE;;;0;;TERRAZA;BELGRANO;13;-58.455162779984427;-34.555496831854803
3 DE FEBRERO;2500;69.0;127000;1840.6;2;5;FRENTE;;;0;;;BELGRANO;13;-58.455162779984427;-34.555496831854803
3 DE FEBRERO;2800;42.0;82500;1964.3;2;29;FRENTE;;;0;;;BELGRANO;13;-58.457440197710127;-34.552841730345889
3 DE FEBRERO;2800;60.0;118000;1966.7;2;30;FRENTE;;;0;;;BELGRANO;13;-58.457440197710127;-34.552841730345889
3 DE FEBRERO;3900;120.0;171000;1425.0;4;;FRENTE;SI;;2;;;NUÑEZ;13;-58.463916676821718;-34.543676153604061
3 DE FEBRERO;700;42.0;82000;1952.4;2;35;INTERNO;SI;;0;;;PALERMO;14;-58.440864405392247;-34.570678386251316
3 DE FEBRERO;2200;65.0;118000;1815.4;3;45;LATERAL;;;0;;;BELGRANO;13;-58.452750493806988;-34.558294871778628
3 DE FEBRERO;2000;380.0;1395000;3671.1;5;A ESTRENAR;;SI;SI;4;SI;;BELGRANO;13;-58.451107864994178;-34.560197132900385
3 DE FEBRERO;2700;75.0;126000;1680.0;3;;;;;2;;;BELGRANO;13;-58.456673732431646;-34.553735297166142
ACASSUSO;5600;50.0;79000;1580.0;2;A ESTRENAR;CONTRAFRENTE;;SI;1;SI;BALCON;VILLA LURO;10;-58.506949052812722;-34.642208378781596
ACASSUSO;6100;78.0;96000;1231.0;3;A ESTRENAR;CONTRAFRENTE;;SI;1;SI;BALCON Y PATIO;LINIERS;9;-58.510944178769172;-34.645802457851687
ACEVEDO;300;51.0;75000;1470.6;3;60;CONTRAFRENTE;;;1;;;VILLA CRESPO;15;-58.441659738347916;-34.599068770967477
ACEVEDO;100;60.0;95000;1583.3;2;10;FRENTE;;;1;;BALCON;VILLA CRESPO;15;-58.443700671705798;-34.600733830044135
ACEVEDO;100;40.0;71900;1797.5;2;;CONTRAFRENTE;;;1;;BALCON;VILLA CRESPO;15;-58.443700671705798;-34.600733830044135
ACEVEDO;200;58.0;102042;1759.3;2;A ESTRENAR;CONTRAFRENTE;;SI;1;;BALCON;VILLA CRESPO;15;-58.442689213945009;-34.599906927468076
ACEVEDO;200;87.0;113000;1298.9;3;35;CONTRAFRENTE;;;2;;BALCON;VILLA CRESPO;15;-58.442689213945009;-34.599906927468076
ACEVEDO;100;70.0;136000;1942.9;2;3;CONTRAFRENTE;;;2;SI;;VILLA CRESPO;15;-58.443700671705798;-34.600733830044135
ACEVEDO;100;35.0;65700;1877.1;1;A ESTRENAR;CONTRAFRENTE;;;1;;BALCON;VILLA CRESPO;15;-58.443700671705798;-34.600733830044135
ACEVEDO;400;80.0;135000;1687.5;4;40;FRENTE;;;1;;BALCON;VILLA CRESPO;15;-58.440603797984309;-34.598229432920306
ACEVEDO;100;75.0;119000;1586.7;3;25;CONTRAFRENTE;SI;SI;2;SI;;VILLA CRESPO;15;-58.443700671705798;-34.600733830044135
ACEVEDO;200;41.0;78980;1926.3;1;A ESTRENAR;CONTRAFRENTE;;SI;0;;;VILLA CRESPO;15;-58.442689213945009;-34.599906927468076
ACEVEDO;100;113.0;210000;1858.4;4;47;FRENTE;SI;;2;;;VILLA CRESPO;15;-58.443700671705798;-34.600733830044135
ACEVEDO;200;66.0;110308;1671.3;2;A ESTRENAR;FRENTE;;SI;0;;;VILLA CRESPO;15;-58.442689213945009;-34.599906927468076
ACEVEDO;200;107.0;223258;2086.5;3;A ESTRENAR;FRENTE;;SI;0;;TERRAZA;VILLA CRESPO;15;-58.442689213945009;-34.599906927468076
ACEVEDO;300;59.0;95000;1610.2;3;25;FRENTE;;;0;SI;;VILLA CRESPO;15;-58.441659738347916;-34.599068770967477
ACEVEDO;400;89.0;135000;1516.9;4;40;FRENTE;;;1;;;VILLA CRESPO;15;-58.440603797984309;-34.598229432920306
ACEVEDO, EDUARDO;200;74.0;106317;1436.7;2;A ESTRENAR;CONTRAFRENTE;;;1;;BALCON;CABALLITO;6;-58.430893496985369;-34.613622405796519
ACEVEDO, EDUARDO;200;41.0;75192;1834.0;1;A ESTRENAR;FRENTE;;;1;SI;BALCON;CABALLITO;6;-58.430893496985369;-34.613622405796519
ACEVEDO, EDUARDO;200;58.0;101168;1744.3;2;A ESTRENAR;FRENTE;;;1;;BALCON;CABALLITO;6;-58.430893496985369;-34.613622405796519
ACEVEDO, EDUARDO;200;107.0;220630;2062.0;3;A ESTRENAR;FRENTE;;;0;SI;BALCON;CABALLITO;6;-58.430893496985369;-34.613622405796519
ACHA, MARIANO, Gral.;3300;45.0;79500;1766.7;1;;FRENTE;;SI;1;;;VILLA URQUIZA;12;-58.485231406235044;-34.563016390496379
ACHA, MARIANO, Gral.;4400;70.0;100000;1428.6;4;;;;;0;;;SAAVEDRA;12;-58.492466162201325;-34.552964576196999
ACHA, MARIANO, Gral.;1000;53.0;95500;1801.9;2;A ESTRENAR;CONTRAFRENTE;;SI;1;;BALCON;VILLA ORTUZAR;15;-58.471882025513509;-34.583796525422592
ACHA, MARIANO, Gral.;1000;37.0;69850;1887.8;1;A ESTRENAR;FRENTE;;SI;1;;BALCON;VILLA ORTUZAR;15;-58.471882025513509;-34.583796525422592
ACHA, MARIANO, Gral.;2300;55.0;142000;2581.8;3;3;FRENTE;;;1;;BALCON;VILLA URQUIZA;12;-58.477444991623422;-34.5716319043635
ACHA, MARIANO, Gral.;4100;89.0;135000;1516.9;4;30;FRENTE;;;1;;BALCON;SAAVEDRA;12;-58.490889218072411;-34.55523489374287
ACHA, MARIANO, Gral.;4400;43.0;65000;1511.6;1;8;FRENTE;;;1;SI;PATIO;SAAVEDRA;12;-58.492466162201325;-34.552964576196999
ACHA, MARIANO, Gral.;1400;93.0;130000;1398.0;3;27;FRENTE;;;1;SI;BALCON;VILLA ORTUZAR;15;-58.471980302645804;-34.579613560517473
ACHA, MARIANO, Gral.;1200;100.0;180000;1800.0;2;;;;;0;;BALCON;VILLA ORTUZAR;15;-58.471934694703094;-34.58156870418695
ACHAVAL;700;64.0;119000;1859.4;3;5;CONTRAFRENTE;;;1;;BALCON;PARQUE CHACABUCO;7;-58.447219000428241;-34.632700064676975
ACHAVAL;800;73.0;160000;2191.8;3;5;;SI;;1;;BALCON;PARQUE CHACABUCO;7;-58.446771246382454;-34.633661867163724
ACHAVAL;700;50.0;87000;1740.0;2;8;FRENTE;;;1;;;PARQUE CHACABUCO;7;-58.447219000428241;-34.632700064676975
ACHAVAL;300;126.0;230000;1825.4;4;3;FRENTE;;SI;0;SI;BALCON TERRAZA;CABALLITO;6;-58.449482043096353;-34.627961587772795
ACHAVAL;400;110.0;239000;2172.7;4;A ESTRENAR;FRENTE;;;3;SI;BALCON;CABALLITO;6;-58.44897130122034;-34.628982235189739
ACHAVAL;200;150.0;262000;1746.7;4;;FRENTE;;;3;SI;;CABALLITO;6;-58.450033634726331;-34.626505666193374
ACHEGA;3400;151.0;119000;788.1;3;3;FRENTE;;;1;;;VILLA URQUIZA;12;-58.502632193500531;-34.570672764120026
ACHEGA;3300;50.0;79000;1580.0;2;;CONTRAFRENTE;;SI;1;;BALCON;VILLA URQUIZA;12;-58.501883085891464;-34.571597541815756
ACOSTA, MARIANO;700;91.0;75000;824.2;3;35;CONTRAFRENTE;;;2;;PATIO;PARQUE AVELLANEDA;9;-58.475823893627073;-34.639318296220345
ACOSTA, MARIANO;1400;75.0;68000;906.7;3;5;FRENTE;;;1;;PATIO;PARQUE AVELLANEDA;9;-58.467760987165498;-34.645692080431736
ACOSTA, MARIANO;3400;50.0;26000;520.0;3;25;FRENTE;;;1;SI;BALCON;VILLA SOLDATI;8;-58.445246887626332;-34.663159757358763
ACOSTA, MARIANO;100;66.0;83000;1257.6;3;;CONTRAFRENTE;;;0;;;VELEZ SARSFIELD;10;-58.481154931618683;-34.635113688005667
ACOSTA, MARIANO;2900;156.0;79000;506.0;4;20;FRENTE;;;0;;;VILLA SOLDATI;8;-58.448208915521398;-34.660822008083088
ACOSTA, MARIANO;100;85.0;96500;1135.3;4;45;FRENTE;;;2;SI;;VELEZ SARSFIELD;10;-58.481154931618683;-34.635113688005667
ACOYTE;500;85.0;96000;1129.4;4;50;FRENTE;;;1;;BALCON;CABALLITO;6;-58.438233350253817;-34.612777847933906
ACOYTE;500;70.0;109000;1557.1;3;50;FRENTE;SI;;0;;PATIO;CABALLITO;6;-58.438233350253817;-34.612777847933906
ACOYTE;50;70.0;95000;1357.1;3;40;LATERAL;;;1;;;CABALLITO;6;-58.436616052081284;-34.61764876809422
ACOYTE;1300;55.0;79000;1436.4;3;35;CONTRAFRENTE;;;1;;;VILLA CRESPO;15;-58.44172403391854;-34.604301657663562
ACOYTE;900;47.0;71000;1510.6;0;;FRENTE;;;1;;;CABALLITO;6;-58.439951156555232;-34.607768765495507
ACOYTE;100;39.0;75000;1923.1;2;;;;;1;;;CABALLITO;6;-58.436922106070831;-34.61705683708432
ACOYTE;1500;72.0;118000;1638.9;4;30;FRENTE;;;2;;BALCON;VILLA CRESPO;15;-58.443253806900366;-34.602781184090695
ACOYTE;700;97.0;95000;979.4;2;;CONTRAFRENTE;;;1;;BALCON;CABALLITO;6;-58.439144162832115;-34.610760017548529
ACOYTE;700;55.0;102000;1854.5;2;A ESTRENAR;CONTRAFRENTE;SI;SI;1;SI;BALCON;CABALLITO;6;-58.439144162832115;-34.610760017548529
ACOYTE;1400;69.0;86900;1259.4;3;40;CONTRAFRENTE;;;1;SI;PATIO;VILLA CRESPO;15;-58.442544064603503;-34.603486646538556
ACOYTE;400;72.0;110000;1527.8;3;45;FRENTE;;;1;;BALCON;CABALLITO;6;-58.437647757914135;-34.614075577811128
ACOYTE;500;116.0;190000;1637.9;3;45;FRENTE;SI;;1;;TERRAZA;CABALLITO;6;-58.438233350253817;-34.612777847933906
ACOYTE;700;105.0;140000;1333.3;4;35;FRENTE;SI;;3;;BALCON;CABALLITO;6;-58.439144162832115;-34.610760017548529
ACOYTE;1500;80.0;118000;1475.0;4;30;FRENTE;;;1;;BALCON;VILLA CRESPO;15;-58.443253806900366;-34.602781184090695
