X;Y;STOP_ID;TIPO;CALLE;NUMERO;ENTRE1;ENTRE2;LINEAS;DIR_NORM;CALLE_NORM;ALTURA_NOR;COORDX;COORDY;METROBUS;STOP_NAME;STOP_DESC;FUENTE;VERIFICADA;FECHA_ULTI
-58,5298577542906;-34,6428980075;1006373;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;279;;;{185};;;;93.897.782.212.190.300.000;98.486.143.540.963.600.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4607158043743;-34,6429233402;11327;;;;;;{103,50,56,76,97};;;;100.236.921.875.000.000.000;98.485.382.812.500.000.000;F;;PERON, EVA AV.&&SAN PEDRITO;USIG;F;8/11/2016
-58,4444333526173;-34,6430473603;1004702;PARADAS DE POSTE;CASTAÑARES AV.;2106;;;{26};CASTAÑARES AV. 2106;CASTAÑARES AV.;2106;101.729.742.449.000.000.000;98.471.474.791.500.000.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4923317441451;-34,6434559704;11398;;;;;;{104,180};;;;97.338.296.875.000.000.000;98.425.898.437.500.000.000;F;;ALBERDI, JUAN BAUTISTA AV.&&WHITE;USIG;F;8/11/2016
-58,4980576120723;-34,6437693005;1005751;PARADAS DE POSTE;CASTRO, EMILIO AV.;5185;;;{113};CASTRO, EMILIO AV. 5185;CASTRO, EMILIO AV.;5185;96.813.347.986.299.900.000;98.390.970.211.799.900.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4255214963512;-34,6448077480;11630;;;;;;{101,143};;;;103.463.562.500.000.000.000;98.275.710.937.500.000.000;F;;FERNANDEZ DE LA CRUZ, F., GRAL. AV.&&RIESTRA AV.;USIG;F;8/11/2016
-58,4141833611600;-34,6450574185;20355;;;;;;{115};;;;104.503.039.330.036.000.000;98.247.572.045.104.200.000;T;JOSE C. PAZ;ALMAFUERTE AV.&&EINSTEIN, ALBERTO;USIG;T;12/10/2016
-58,3639094898176;-34,6451903693;1005597;PARADA NO OFICIAL;CALIFORNIA;1002;;;{20};CALIFORNIA 1002;CALIFORNIA;1002;109.112.164.555.000.000.000;98.229.454.893.100.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,3685552513357;-34,6452752483;1005324;PARADA NO OFICIAL;REGIMIENTO DE PATRICIOS AV.;1661;;;{10,20,74};REGIMIENTO DE PATRICIOS AV. 1661;REGIMIENTO DE PATRICIOS AV.;1661;108.686.230.058.999.000.000;98.220.446.599.300.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4703258240544;-34,6454035282;1006057;PARADA NO OFICIAL;MARTINEZ CASTRO;1183;;;{114,7};MARTINEZ CASTRO 1183;MARTINEZ CASTRO;1183;99.355.867.828.400.000.000;98.210.220.852.700.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,5297027662170;-34,6454460664;1006254;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;599;;;{185,8};;;;93.912.179.898.195.600.000;98.203.486.433.289.900.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,4335364478593;-34,6456179108;15147;;;;;;{42};;;;102.728.718.750.000.000.000;98.186.078.125.000.000.000;F;;MOM&&RIESTRA AV.;USIG;F;8/11/2016
-58,3685368704658;-34,6457145027;1005334;PARADAS DE POSTE;CALIFORNIA;1302;;;{20,24,33,70};CALIFORNIA 1302;CALIFORNIA;1302;108.687.869.697.000.000.000;98.171.716.721.699.900.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,4851067488489;-34,6457575708;11755;;;;;;{104,126,180,53,55,8,88,92,96};;;;98.000.758.242.731.500.000;98.170.743.554.551.600.000;F;;DIRECTORIO AV.&&MORETO;USIG;F;8/11/2016
-58,4349231139056;-34,6462368451;11833;;;;;;{23};;;;102.601.570.312.500.000.000;98.117.453.125.000.000.000;F;;RIESTRA AV.&&VEDIA, AGUSTIN DE;USIG;F;30/11/2016
-58,4675457750862;-34,6466588688;15170;;;;;;{97};;;;99.610.750.000.000.000.000;98.070.976.562.500.000.000;F;;EL TALA&&PERON, EVA AV.;USIG;F;8/11/2016
-58,4564495871523;-34,6468662526;1004713;PARADAS CON REFUGIO;SAN PEDRITO;1555;;;{76};SAN PEDRITO 1555;SAN PEDRITO;1555;100.628.034.088.999.000.000;98.047.963.535.400.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,3742992312959;-34,6469872868;11944;;;;;;{20};;;;108.159.453.125.000.000.000;98.031.000.000.000.000.000;F;;CALIFORNIA&&HORNOS, GRAL.;USIG;F;31/1/2017
-58,4558946129521;-34,6472795673;1004709;PARADAS CON REFUGIO;BALBASTRO;2900;VARELA AV.;;{76};BALBASTRO 2900;BALBASTRO;2900;100.678.910.250.999.000.000;98.002.109.548.199.900.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4558946129521;-34,6472795673;1004711;PARADAS CON REFUGIO;BALBASTRO;2900;SAN PEDRITO;VARELA AV.;{76};BALBASTRO 2900;BALBASTRO;2900;100.678.910.250.999.000.000;98.002.109.548.199.900.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4558946129521;-34,6472795673;1004712;PARADAS CON REFUGIO;BALBASTRO;2900;;;{76};BALBASTRO 2900;BALBASTRO;2900;100.678.910.250.999.000.000;98.002.109.548.199.900.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,4280459385930;-34,6474550138;20394;;;;;;{101,143};;;;103.232.018.451.875.000.000;97.982.121.380.500.600.000;T;DEL BARCO CENTENERA;FERNANDEZ DE LA CRUZ, F., GRAL. AV.&&NATAL;USIG;T;12/10/2016
-58,3764463520288;-34,6475520104;12006;;;;;;{12,20};;;;107.962.554.687.500.000.000;97.968.523.437.500.000.000;F;;CALIFORNIA&&SALMUN FEIJOO, JOSE AARON;USIG;F;23/1/2017
-58,3776992475460;-34,6477007996;1006350;PARADAS DE POSTE;VIEYTES;1291;;;{45};VIEYTES 1291;VIEYTES;1291;107.847.677.958.000.000.000;97.952.115.229.899.900.000;F;;;RELEVAMIENTO2015;T;11/4/2015
-58,3727488262264;-34,6477876962;1005331;PARADAS CON REFUGIO;MONTES DE OCA, MANUEL;1778;;;{133,22};MONTES DE OCA, MANUEL AV. 1778;MONTES DE OCA, MANUEL AV.;1778;108.301.512.694.000.000.000;97.942.081.486.800.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4157599830022;-34,6477994315;1005830;PARADAS DE POSTE;ALMAFUERTE AV.;864;;;{6,75};ALMAFUERTE AV. 864;ALMAFUERTE AV.;864;104.358.352.012.000.000.000;97.943.457.733.400.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,3775604292664;-34,6478488586;12039;;;;;;{134,70};;;;107.860.390.625.000.000.000;97.935.679.687.500.000.000;F;;CALIFORNIA&&VIEYTES;USIG;F;8/11/2016
-58,4684957824982;-34,6478868738;1006061;PARADAS DE POSTE;PERON, EVA AV.;3867;;;{141,97};PERON, EVA AV. 3867;PERON, EVA AV.;3867;99.523.662.267.299.900.000;97.934.744.322.800.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,5066181829573;-34,6479282265;1006264;PARADAS DE POSTE;CASTRO, EMILIO AV.;6006;;;{113};CASTRO, EMILIO AV. 6006;CASTRO, EMILIO AV.;6006;96.028.698.628.400.000.000;97.929.294.865.300.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,5290166595675;-34,6480366158;14359;;;;;;{161,21,28};;;;93.975.271.388.918.300.000;97.916.147.720.734.700.000;F;;PAZ, GRAL. AV.;USIG;F;8/11/2016
-58,3785658187591;-34,6481043528;12056;;;;;;{95};;;;107.768.195.312.500.000.000;97.907.414.062.500.000.000;F;;CALIFORNIA&&SAN ANTONIO;USIG;F;31/1/2017
-58,5076162127112;-34,6482533878;1006263;PARADAS DE POSTE;CASTRO, EMILIO AV.;6089;;;{113,4};CASTRO, EMILIO AV. 6089;CASTRO, EMILIO AV.;6089;95.937.217.891.099.900.000;97.893.183.046.599.900.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,4687550300102;-34,6483861915;12085;;;;;;{97};;;;99.499.898.437.500.000.000;97.879.351.562.500.000.000;F;;LAGUNA&&PERON, EVA AV.;USIG;F;8/11/2016
-58,4088210145286;-34,6491156466;1005177;PARADAS DE POSTE;PEPIRI;961;;;{150};PEPIRI 961;PEPIRI;961;104.994.421.827.000.000.000;97.797.126.338.200.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4890923070406;-34,6496761884;1006218;PARADAS CON REFUGIO;ESCALADA AV.;1326;;;{180};ESCALADA AV. 1326;ESCALADA AV.;1326;97.635.476.813.300.000.000;97.735.946.709.399.900.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,4161929335153;-34,6496930573;1006793;PARADAS CON REFUGIO;MORENO, PERITO AV.;691;;;{193};MORENO, PERITO AV. 691;MORENO, PERITO AV.;691;104.318.563.209.999.000.000;97.733.408.380.699.900.000;F;;;RELEVAMIENTO2015;T;29/4/2015
-58,4657474065278;-34,6497856419;12219;;;;;;{56,91};;;;99.775.632.812.500.000.000;97.724.117.187.500.000.000;F;;AUTOPISTA 25 DE MAYO;USIG;F;8/11/2016
-58,3813589888388;-34,6497882757;1005022;PARADAS DE POSTE;IRIARTE, GRAL. AV.;2500;;;{70};IRIARTE, GRAL. AV. 2500;IRIARTE, GRAL. AV.;2500;107.511.974.319.000.000.000;97.720.819.697.300.000.000;F;;;RELEVAMIENTO2015;T;27/4/2015
-58,4208237834556;-34,6499038124;1006794;PARADAS CON REFUGIO;MORENO, PERITO AV.;991;;;{46};MORENO, PERITO AV. 991;MORENO, PERITO AV.;991;103.894.018.016.999.000.000;97.710.214.604.599.900.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,5294407882652;-34,6500131720;1006377;PARADA NO OFICIAL;PAZ, GRAL. AV. COLECTORA;997;;;{2,8};;;;93.936.533.616.762.300.000;97.696.854.436.127.900.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4048741926369;-34,6502230509;1006778;PARADAS DE POSTE;IGUAZU;1203;;;{46,70};IGUAZU 1203;IGUAZU;1203;105.356.180.729.999.000.000;97.674.076.817.299.900.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,4573386155504;-34,6504917101;12286;;;;;;{193};;;;100.546.507.812.500.000.000;97.645.781.250.000.000.000;F;;BALBASTRO&&PORTELA;USIG;F;8/11/2016
-58,4124956668366;-34,6509815431;1005843;PARADAS DE POSTE;TRAFUL;3691;;;{150,70};TRAFUL 3691;TRAFUL;3691;104.657.440.772.000.000.000;97.590.308.627.799.900.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,5019692617820;-34,6509919370;1006036;PARADAS CON REFUGIO;ALBERDI, JUAN BAUTISTA AV.;5775;;;{180,63};ALBERDI, JUAN BAUTISTA AV. 5775;ALBERDI, JUAN BAUTISTA AV.;5775;96.455.032.261.999.900.000;97.589.600.629.199.900.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,3989988024818;-34,6510089229;1007068;PARADA NO OFICIAL;IRIARTE, GRAL. AV.;3705;;;{46};IRIARTE, GRAL. AV. 3705;IRIARTE, GRAL. AV.;3705;105.894.751.565.000.000.000;97.586.571.968.999.900.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,3774602999030;-34,6512837465;1004914;PARADA NO OFICIAL;SAN ANTONIO;785;;;{45};SAN ANTONIO 785;SAN ANTONIO;785;107.869.247.929.000.000.000;97.554.625.418.700.000.000;F;;;RELEVAMIENTO2015;T;15/4/2015
-58,3922404635547;-34,6513555825;12378;;;;;;{46};;;;106.514.289.062.500.000.000;97.547.703.125.000.000.000;F;;IRIARTE, GRAL. AV.&&MAGALDI, AGUSTIN;USIG;F;30/11/2016
-58,5142779626323;-34,6513589591;1006259;PARADAS CON REFUGIO;CASTRO, EMILIO AV.;6695;;;{113};CASTRO, EMILIO AV. 6695;CASTRO, EMILIO AV.;6695;95.326.664.406.299.900.000;97.548.376.690.499.900.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,4216506357426;-34,6514014250;15322;;;;;;{150};;;;103.818.148.437.500.000.000;97.544.109.375.000.000.000;F;;ESQUIU&&RAMIREZ, CARLOS M.;USIG;F;8/11/2016
-58,3966350561142;-34,6514290821;14355;;;;;;{46,70};;;;106.111.415.236.454.000.000;97.539.822.414.101.300.000;F;;IRIARTE, GRAL. AV.&&MONTESQUIEU;USIG;F;8/11/2016
-58,3938380287015;-34,6514381173;12387;;;;;;{70};;;;106.367.828.125.000.000.000;97.538.648.437.500.000.000;F;;IRIARTE, GRAL. AV.&&SAN ANTONIO DE ARECO;USIG;F;3/4/2017
-58,4190248465447;-34,6517557660;1005874;PARADA NO OFICIAL;ESQUIU;1106;;;{150,42,6};ESQUIU 1106;ESQUIU;1106;104.058.846.994.000.000.000;97.504.699.642.099.900.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4157052174181;-34,6521785447;1005845;PARADAS DE POSTE;TRAFUL;3876;;;{46};TRAFUL 3876;TRAFUL;3876;104.363.146.240.000.000.000;97.457.662.109.199.900.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4727593149543;-34,6524901443;1006126;PARADA NO OFICIAL;PERON, EVA AV.;4262;;;{141};PERON, EVA AV. 4262;PERON, EVA AV.;4262;99.132.843.342.099.900.000;97.424.053.632.600.000.000;F;;;RELEVAMIENTO2015;T;9/4/2015
-58,4656843627853;-34,6526781244;12503;;;;;;{101,7};;;;99.781.421.875.000.000.000;97.403.242.187.500.000.000;F;;ALVAREZ, CRISOSTOMO&&LACARRA AV.;USIG;F;8/11/2016
-58,4584565834832;-34,6527877382;12518;;;;;;{46};;;;100.444.007.812.500.000.000;97.391.078.125.000.000.000;F;;ACOSTA, MARIANO;USIG;F;8/11/2016
-58,4242244126208;-34,6528750824;1006572;PARADA NO OFICIAL;CONDOR;1512;;;{6};CONDOR 1512;CONDOR;1512;103.582.138.583.000.000.000;97.380.723.468.600.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,4163802920567;-34,6529618682;12581;;;;;;{28};;;;104.301.220.337.429.000.000;97.370.793.385.291.800.000;F;;LEBENSOHN, MOISES&&SAENZ AV.;USIG;F;8/11/2016
-58,4417769101189;-34,6530357427;12551;;;;;;{23,76};;;;101.973.062.500.000.000.000;97.363.375.000.000.000.000;F;;JANER, ANA MARIA&&VARELA AV.;USIG;F;8/11/2016
-58,4344920810825;-34,6530477275;20325;;;;;;{101,143,150,46};;;;102.640.875.605.963.000.000;97.361.882.663.614.300.000;T;POLIDEPORTIVO SAN LORENZO;BONORINO, ESTEBAN, CNEL. AV.&&FERNANDEZ DE LA CRUZ, F., GRAL. AV.;USIG;T;12/10/2016
-58,4736015269979;-34,6530674329;1006131;PARADAS DE POSTE;PERON, EVA AV.;4327;;;{46,50};PERON, EVA AV. 4327;PERON, EVA AV.;4327;99.055.642.662.600.000.000;97.360.004.550.099.900.000;F;;;RELEVAMIENTO2015;T;9/4/2015
-58,4675774315301;-34,6531845573;12568;;;;;;{101,114};;;;99.607.882.812.500.000.000;97.347.054.687.500.000.000;F;;DELLEPIANE, LUIS, TTE. GRAL.&&FERNANDEZ;USIG;F;8/11/2016
-58,4156744018966;-34,6532768931;1005892;PARADAS DE POSTE;LYNCH;3944;;;{188};LYNCH 3944;LYNCH;3944;104.365.914.321.000.000.000;97.335.816.370.100.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,4163884179868;-34,6533991063;12599;;;;;;{160,28};;;;104.300.453.125.000.000.000;97.322.289.062.500.000.000;F;;LYNCH&&SAENZ AV.;USIG;F;8/11/2016
-58,4137561529369;-34,6535216029;12610;;;;;;{188};;;;104.541.750.000.000.000.000;97.308.585.937.500.000.000;F;;OCHOA, ENRIQUE&&VEGA, VENTURA DE LA;USIG;F;8/11/2016
-58,4165902014050;-34,6536967883;1005885;PARADA NO OFICIAL;SAENZ AV.;1149;;;{9};SAENZ AV. 1149;SAENZ AV.;1149;104.281.940.241.000.000.000;97.289.274.420.400.000.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,5193348409744;-34,6538625764;1006396;PARADAS CON REFUGIO;CASTRO, EMILIO AV.;7236;;;{113};CASTRO, EMILIO AV. 7236;CASTRO, EMILIO AV.;7236;94.863.237.913.200.000.000;97.270.390.936.399.900.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4165976166937;-34,6543348205;1005887;PARADA NO OFICIAL;SAENZ AV.;1173;;;{165};SAENZ AV. 1173;SAENZ AV.;1173;104.281.228.089.000.000.000;97.218.495.112.599.900.000;F;;;RELEVAMIENTO2015;T;17/4/2015
-58,5269522873262;-34,6544952303;12723;;;;;;{185,21,28};;;;94.164.984.375.000.000.000;97.199.789.062.500.000.000;F;;CAAGUAZU&&PAZ, GRAL. AV.;USIG;F;8/11/2016
-58,5210289448828;-34,6544991417;1006395;PARADAS CON REFUGIO;CASTRO, EMILIO AV.;7383;;;{113};CASTRO, EMILIO AV. 7383;CASTRO, EMILIO AV.;7383;94.707.978.736.399.900.000;97.199.685.447.800.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4751683376001;-34,6545896926;12733;;;;;;{103,46,50,97};;;;98.912.031.250.000.000.000;97.191.117.187.500.000.000;F;;PERON, EVA AV.&&SAN JUAN BAUTISTA DE LA SALLE AV.;USIG;F;8/11/2016
-58,4657855594042;-34,6548231583;1006592;PARADA NO OFICIAL;SANTANDER;3808;;;{101};SANTANDER 3808;SANTANDER;3808;99.772.152.244.800.000.000;97.165.284.242.099.900.000;F;;;RELEVAMIENTO2015;T;23/4/2015
-58,4653626315688;-34,6550065786;1006593;PARADA NO OFICIAL;FERNANDEZ;2063;;;{7};FERNANDEZ 2063;FERNANDEZ;2063;99.810.922.510.000.000.000;97.144.937.755.899.900.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,5065001023875;-34,6550464911;12780;;;;;;{180,55};;;;96.039.867.187.500.000.000;97.139.640.625.000.000.000;F;;ALBERDI, JUAN BAUTISTA AV.&&CAFAYATE;USIG;F;8/11/2016
-58,4128312260637;-34,6550900065;12786;;;;;;{188};;;;104.626.453.125.000.000.000;97.134.554.687.500.000.000;F;;ALCORTA, AMANCIO AV.&&OCHOA, ENRIQUE;USIG;F;8/11/2016
-58,4650800627752;-34,6551872088;1006594;PARADAS CON REFUGIO;SANTIAGO DE COMPOSTELA AV.;3801;;;{7};SANTIAGO DE COMPOSTELA AV. 3801;SANTIAGO DE COMPOSTELA AV.;3801;99.836.825.962.699.900.000;97.124.900.321.399.900.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,5084603898995;-34,6565951747;1006404;PARADAS DE POSTE;ALBERDI, JUAN BAUTISTA AV.;6586;;;{49};ALBERDI, JUAN BAUTISTA AV. 6586;ALBERDI, JUAN BAUTISTA AV.;6586;95.860.246.431.599.900.000;96.967.758.667.000.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4041802380019;-34,6566198050;1006560;PARADAS CON REFUGIO;CRUZ, OSVALDO;S/N;PEPIRI;IGUAZU;{46,70};;;;105.419.386.845.574.000.000;96.964.421.045.102.200.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,5257687434017;-34,6568886656;15984;;;;;;{185};;;;94.273.646.307.122.500.000;96.934.343.571.429.000.000;F;;CASTRO, EMILIO AV.&&PAZ, GRAL. AV.;USIG;F;31/1/2017
-58,4788779322711;-34,6579687157;1005764;PARADAS CON REFUGIO;PERON, EVA AV.;4902;;;{103,97};PERON, EVA AV. 4902;PERON, EVA AV.;4902;98.572.032.526.299.900.000;96.816.219.380.199.900.000;F;;;RELEVAMIENTO2015;T;28/4/2015
-58,4697778614808;-34,6579770543;13050;;;;;;{114};;;;99.406.203.125.000.000.000;96.815.390.625.000.000.000;F;;DELLEPIANE, LUIS, TTE. GRAL.&&SHANGHAI;USIG;F;8/11/2016
-58,4257041199165;-34,6582130624;13071;;;;;;{28};;;;103.446.273.437.500.000.000;96.788.609.375.000.000.000;F;;CHARRUA&&RABANAL, FRANCISCO, INTENDENTE AV.;USIG;F;30/11/2016
-58,4253825207974;-34,6584805777;13089;;;;;;{28};;;;103.475.742.187.500.000.000;96.758.921.875.000.000.000;F;;CHARRUA&&RABANAL, FRANCISCO, INTENDENTE AV.;USIG;F;30/11/2016
-58,4447351794529;-34,6592337188;13192;;;;;;{76};;;;101.701.750.000.000.000.000;96.675.859.375.000.000.000;F;;CHILAVERT, MARTINIANO, CORONEL&&MARTI, JOSE;USIG;F;30/11/2016
-58,4929596270243;-34,6598137698;1005761;PARADAS DE POSTE;LARRAZABAL;2222;;;{117};LARRAZABAL 2222;LARRAZABAL;2222;97.281.276.010.400.000.000;96.611.242.080.399.900.000;F;;;RELEVAMIENTO2015;T;21/4/2015
-58,5030090248163;-34,6599742093;1006430;PARADAS DE POSTE;DIRECTORIO AV.;S/N;DE LA TORRE, LISANDRO AV.;PASEO DE LOS ARTISTAS;{126};;;;96.360.111.590.073.700.000;96.593.121.206.975.400.000;F;;;RELEVAMIENTO2015;T;22/4/2015
-58,4296762945637;-34,6608839270;13242;;;;;;{28};;;;103.082.062.500.000.000.000;96.492.445.312.500.000.000;F;;RABANAL, FRANCISCO, INTENDENTE AV.&&RIVERA INDARTE AV.;USIG;F;30/11/2016
-58,5158064835501;-34,6610413986;1006413;PARADAS DE POSTE;ALBERDI, JUAN BAUTISTA AV.;7320;;;{55};ALBERDI, JUAN BAUTISTA AV. 7320;ALBERDI, JUAN BAUTISTA AV.;7320;95.187.105.429.300.000.000;96.474.189.393.900.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4405623111466;-34,6612633356;1006114;PARADA NO OFICIAL;LAFUENTE;3008;;;{76};LAFUENTE 3008;LAFUENTE;3008;102.084.206.444.000.000.000;96.450.629.035.899.900.000;F;;;RELEVAMIENTO2015;T;9/4/2015
-58,4325390431566;-34,6612830603;13269;;;;;;{28};;;;102.819.640.625.000.000.000;96.448.250.000.000.000.000;F;;RABANAL, FRANCISCO, INTENDENTE AV.&&VARELA AV.;USIG;F;30/11/2016
-58,5019292472450;-34,6616296777;1006238;PARADAS DE POSTE;TANDIL;6528;;;{92};TANDIL 6528;TANDIL;6528;96.459.160.024.400.000.000;96.409.511.953.099.900.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,4394664314120;-34,6621407957;1006116;PARADAS DE POSTE;LAFUENTE;3108;;;{76};LAFUENTE 3108;LAFUENTE;3108;102.184.635.348.000.000.000;96.353.265.937.200.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,4857086639990;-34,6622182867;1006258;PARADAS DE POSTE;PERON, EVA AV.;5675;;;{141,97};PERON, EVA AV. 5675;PERON, EVA AV.;5675;97.945.991.742.400.000.000;96.344.674.244.199.900.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,5061343258559;-34,6625801157;1006426;PARADA NO OFICIAL;DIRECTORIO AV.;6889;;;{92};DIRECTORIO AV. 6889;DIRECTORIO AV.;6889;96.073.758.073.799.900.000;96.303.917.556.300.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4720255739024;-34,6631560205;14347;;;;;;{47,50};;;;99.200.216.670.290.900.000;96.240.848.607.254.600.000;F;;AUTOPISTA DELLEPIANE LUIS TTE. GRAL.&&ESCALADA AV.;USIG;F;8/11/2016
-58,4889524298822;-34,6633483887;13414;;;;;;{180};;;;97.648.695.312.500.000.000;96.219.234.375.000.000.000;F;;LARRAZABAL&&PERON, EVA AV.;USIG;F;30/11/2016
-58,4712132271428;-34,6636581442;1007098;PARADAS DE POSTE;ESCALADA AV.;2691;;;{};ESCALADA AV. 2691;ESCALADA AV.;2691;99.274.681.622.899.900.000;96.185.152.405.100.000.000;F;;;RELEVAMIENTO2015;T;14/4/2015
-58,5025387980563;-34,6645222741;13426;;;;;;{126};;;;96.403.414.062.500.000.000;96.088.601.562.500.000.000;F;;COSQUIN&&DE LOS CORRALES AV.;USIG;F;8/11/2016
-58,4733007250180;-34,6645345900;13427;;;;;;{91};;;;99.083.351.562.500.000.000;96.087.906.250.000.000.000;F;;AUTOPISTA DELLEPIANE LUIS TTE. GRAL.;USIG;F;30/11/2016
-58,4781518597369;-34,6646780193;15620;;;;;;{5};;;;98.638.703.125.000.000.000;96.071.937.500.000.000.000;F;;ALBARIÑO&&ALVAREZ, CRISOSTOMO;USIG;F;30/11/2016
-58,4708304878801;-34,6651402220;1006725;PARADAS DE POSTE;CASTAÑARES AV.;4575;;;{7};CASTAÑARES AV. 4575;CASTAÑARES AV.;4575;99.309.776.817.100.000.000;96.020.741.867.300.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,5131690801338;-34,6652875836;13460;;;;;;{21};;;;95.429.093.750.000.000.000;96.003.265.625.000.000.000;F;;ERASMO&&PAZ, GRAL. AV.;USIG;F;8/11/2016
-58,4886414754274;-34,6654859951;1007325;PARADAS DE POSTE;OLIDEN;2916;;;{141,80};OLIDEN 2916;OLIDEN;2916;97.677.258.607.099.900.000;95.982.107.627.300.000.000;F;;;RELEVAMIENTO2015;T;16/4/2015
-58,4710570825900;-34,6655196404;1006726;PARADAS DE POSTE;CASTAÑARES AV.;4634;;;{114,47};CASTAÑARES AV. 4634;CASTAÑARES AV.;4634;99.289.010.982.099.900.000;95.978.649.592.600.000.000;F;;;RELEVAMIENTO2015;T;10/4/2015
-58,4722976288872;-34,6665740245;1006717;PARADAS DE POSTE;CASTAÑARES AV.;4800;;;{114,47};CASTAÑARES AV. 4800;CASTAÑARES AV.;4800;99.175.316.055.599.900.000;95.861.671.944.700.000.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,4411230540727;-34,6672874427;13540;;;;;;{28};;;;102.032.664.062.500.000.000;95.782.359.375.000.000.000;F;;ROCA, CNEL. AV.;USIG;F;30/11/2016
-58,5064615489079;-34,6676623331;1006447;PARADAS DE POSTE;DE LOS CORRALES AV.;7287;;;{63};DE LOS CORRALES AV. 7287;DE LOS CORRALES AV.;7287;96.044.009.308.199.900.000;95.740.111.615.200.000.000;F;;;RELEVAMIENTO2015;T;13/4/2015
-58,4746113787587;-34,6687486690;13588;;;;;;{56};;;;98.963.273.437.500.000.000;95.620.406.250.000.000.000;F;;AUTOPISTA DELLEPIANE LUIS TTE. GRAL.&&DELLEPIANE, LUIS, TTE. GRAL.;USIG;F;8/11/2016
-58,4754029873556;-34,6692933925;13610;;;;;;{56};;;;98.890.726.562.500.000.000;95.559.968.750.000.000.000;F;;AUTOPISTA DELLEPIANE LUIS TTE. GRAL.;USIG;F;30/11/2016
-58,4446968439862;-34,6705802244;13650;;;;;;{28};;;;101.705.039.062.500.000.000;95.417.140.625.000.000.000;F;;AUTOPISTA PRESIDENTE HECTOR J. CAMPORA&&ROCA, CNEL. AV.;USIG;F;30/11/2016
-58,4994988937780;-34,6710199553;13669;;;;;;{126};;;;96.682.312.500.000.000.000;95.367.890.625.000.000.000;F;;CARDENAS, CNEL. AV.&&GUAMINI;USIG;F;8/11/2016
-58,4712901408921;-34,6715490164;1006710;PARADA NO OFICIAL;SOMELLERA;5106;;;{143};SOMELLERA 5106;SOMELLERA;5106;99.267.706.352.499.900.000;95.309.782.025.699.900.000;F;;;RELEVAMIENTO2015;T;20/4/2015
-58,4692593894523;-34,6716201374;15681;;;;;;{47};;;;99.453.828.125.000.000.000;95.301.906.250.000.000.000;F;;ALBARIÑO&&RIESTRA AV.;USIG;F;8/11/2016
-58,4730961302519;-34,6724620055;13703;;;;;;{143};;;;99.102.195.312.500.000.000;95.208.484.375.000.000.000;F;;ARGENTINA AV.&&FONROUGE;USIG;F;8/11/2016
